"881641465732
1305M319FNRMA02
21 P20001",,10/3/2020 7:02:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,10/13/2020 8:33:15 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,10/23/2020 7:06:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,8.33,,,$6.25,,,,,
,,10/23/2020 7:31:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.67,,,$2.75,,,,,
,,Total for 881641465732,,,,,,,,,,,,,,,,$17.00,,,,,
"881641465739
1305M319FNRMA02
21 P20001",,10/1/2020 8:32:28 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/11/2020 8:44:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/21/2020 8:47:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/31/2020 8:48:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,10/1/2020 8:33:51 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.33,,,$10.45,,,,,
,,10/11/2020 8:46:09 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.67,,,$11.00,,,,,
,,10/21/2020 8:48:39 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.33,,,$10.45,,,,,
,,Total for 881641465739,,,,,,,,,,,,,,,,$38.65,,,,,
"881641465742
1305M319FNRMA02
21 P20001",,10/6/2020 6:18:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.33,,,$4.75,,,,,
,,10/16/2020 6:36:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/16/2020 6:40:09 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/16/2020 6:43:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/16/2020 6:46:56 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/16/2020 7:07:33 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,10/26/2020 6:19:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881641465742
1305M319FNRMA02
21 P20001",,10/26/2020 6:22:18 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,10/26/2020 6:20:58 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.33,,,$2.20,,,,,
,,Total for 881641465742,,,,,,,,,,,,,,,,$21.20,,,,,
"881641465755
1305M319FNRMA02
21 P20001",,10/7/2020 6:34:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,10/17/2020 6:23:37 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,10/27/2020 6:30:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/27/2020 6:32:03 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,8.33,,,$13.75,,,,,
,,Total for 881641465755,,,,,,,,,,,,,,,,$23.00,,,,,
"881641465768
1305M319FNRMA02
21 P20001",,10/4/2020 6:46:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.00,,,$5.25,,,,,
,,10/14/2020 6:54:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,10/14/2020 7:17:53 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,10/24/2020 7:10:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/24/2020 7:12:09 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,9.33,,,$15.40,,,,,
,,Total for 881641465768,,,,,,,,,,,,,,,,$29.65,,,,,
"881651412849
1305M319FNRMA02
21 P20001",,10/8/2020 8:46:36 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/18/2020 7:29:14 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/18/2020 7:32:37 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/18/2020 7:36:17 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/28/2020 8:35:09 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/28/2020 8:38:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,10/8/2020 8:47:58 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,5.00,,,$8.25,,,,,
,,10/18/2020 7:33:59 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.33,,,$2.20,,,,,
,,10/18/2020 7:37:41 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,Total for 881651412849,,,,,,,,,,,,,,,,$25.30,,,,,
"881651412855
1305M319FNRMA02
21 P20001",,10/5/2020 6:21:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,10/5/2020 6:26:10 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,10/5/2020 7:38:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,10/5/2020 7:41:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,11.33,,,$8.50,,,,,
,,10/5/2020 8:27:53 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,10/5/2020 8:29:15 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,10/5/2020 8:32:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,10/5/2020 9:09:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/5/2020 9:23:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.00,,,$3.00,,,,,
,,10/5/2020 11:00:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,10/5/2020 12:13:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,10/5/2020 12:52:00 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/5/2020 1:35:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/5/2020 1:42:12 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,10/15/2020 6:46:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,9.67,,,$7.25,,,,,
,,10/15/2020 7:30:29 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,10/15/2020 8:08:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,13.33,,,$10.00,,,,,
,,10/15/2020 8:54:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,8.00,,,$6.00,,,,,
,,10/15/2020 9:36:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,10/15/2020 9:37:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,10/15/2020 10:14:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/15/2020 10:56:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,10/15/2020 11:34:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,10/15/2020 12:28:06 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.33,,,$2.50,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651412855
1305M319FNRMA02
21 P20001",,10/15/2020 1:51:27 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,10/25/2020 5:56:56 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,10/25/2020 6:01:57 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.67,,,$5.75,,,,,
,,10/25/2020 6:49:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,10/25/2020 8:30:27 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,10/25/2020 9:08:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/25/2020 9:11:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,10/25/2020 9:57:47 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,10/25/2020 11:00:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/25/2020 11:42:17 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/25/2020 11:44:53 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,10/25/2020 12:26:25 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/25/2020 1:27:57 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,8.00,,,$6.00,,,,,
,,10/25/2020 2:08:49 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,10/5/2020 9:11:12 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,10/5/2020 9:11:59 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,11.67,,,$19.25,,,,,
,,10/5/2020 12:53:34 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,8.33,,,$13.75,,,,,
,,10/5/2020 1:37:21 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,4.67,,,$7.70,,,,,
,,10/5/2020 2:20:11 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.33,,,$10.45,,,,,
,,10/15/2020 10:16:20 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,8.00,,,$13.20,,,,,
,,10/15/2020 11:36:57 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.67,,,$2.75,,,,,
,,10/15/2020 11:40:24 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,13.67,,,$22.55,,,,,
,,10/15/2020 1:06:12 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,10.67,,,$17.60,,,,,
,,10/15/2020 1:57:11 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,10/25/2020 6:46:02 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,2.67,,,$4.40,,,,,
,,10/25/2020 6:51:26 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.67,,,$2.75,,,,,
,,10/25/2020 6:55:59 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.67,,,$2.75,,,,,
,,10/25/2020 9:13:16 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.33,,,$2.20,,,,,
,,10/25/2020 9:14:43 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,7.33,,,$12.10,,,,,
,,10/25/2020 11:02:21 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,7.00,,,$11.55,,,,,
,,10/25/2020 12:24:21 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,10/25/2020 12:25:08 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.33,,,$2.20,,,,,
,,10/25/2020 12:28:53 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,24.67,,,$40.70,,,,,
,,Total for 881651412855,,,,,,,,,,,,,,,,$309.60,,,,,
"881651412857
1305M319FNRMA02
21 P20001",,10/4/2020 9:25:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/14/2020 7:33:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,10/24/2020 8:05:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/24/2020 8:08:24 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/4/2020 9:27:05 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.67,,,$11.00,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651412857
1305M319FNRMA02
21 P20001",,10/24/2020 8:07:04 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.33,,,$2.20,,,,,
,,10/24/2020 8:09:48 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.00,,,$9.90,,,,,
,,Total for 881651412857,,,,,,,,,,,,,,,,$29.85,,,,,
"881651422488
1305M319FNRMA02
21 P20001",,10/1/2020 9:21:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/2/2020 9:21:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/2/2020 9:24:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/3/2020 9:21:52 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/4/2020 9:20:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/5/2020 9:22:03 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,10/6/2020 9:21:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/7/2020 9:21:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/8/2020 9:21:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,10/9/2020 9:21:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/9/2020 9:24:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,10/10/2020 9:21:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/11/2020 9:20:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,10/12/2020 9:21:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/12/2020 9:24:29 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/13/2020 9:21:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/14/2020 9:20:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/15/2020 9:21:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/16/2020 9:20:58 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,10/17/2020 9:22:01 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/18/2020 9:21:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/19/2020 9:20:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/20/2020 9:21:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/21/2020 9:21:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,10/22/2020 9:21:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/23/2020 9:21:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/24/2020 9:21:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/25/2020 9:21:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/26/2020 9:20:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,10/27/2020 9:21:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/28/2020 9:21:53 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/29/2020 9:21:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/30/2020 9:21:55 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,10/31/2020 9:23:27 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,Total for 881651422488,,,,,,,,,,,,,,,,$39.75,,,,,
"881651422563
1305M319FNRMA02
21 P20001",,10/7/2020 4:28:22 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,10/7/2020 4:32:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,10/7/2020 4:34:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,Total for 881651422563,,,,,,,,,,,,,,,,$1.50,,,,,
"881651422567
1305M319FNRMA02
21 P20001",,10/1/2020 12:34:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/1/2020 3:34:57 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/1/2020 6:34:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/1/2020 9:35:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/1/2020 12:34:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/1/2020 3:35:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/1/2020 6:34:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/1/2020 9:34:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651422567
1305M319FNRMA02
21 P20001",,10/2/2020 12:34:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 3:34:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 6:34:33 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 9:34:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 12:35:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 12:36:54 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 3:35:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 6:34:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/2/2020 9:34:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 12:34:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 3:34:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 6:34:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 9:34:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 12:34:33 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 3:36:02 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 6:34:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/3/2020 9:34:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/4/2020 12:34:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/4/2020 3:34:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/4/2020 6:34:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,10/4/2020 9:34:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/4/2020 12:34:59 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/4/2020 3:34:35 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/4/2020 6:34:34 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/4/2020 9:34:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 12:34:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 3:34:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 6:34:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 9:34:36 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 12:35:34 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 3:34:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 6:34:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,10/5/2020 9:36:49 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
