,,5/4/2021 7:09:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 1:10:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 7:12:07 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:13:54 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 7:11:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:10:13 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 7:09:58 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 1:10:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 7:10:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 1:09:58 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 7:09:59 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 1:10:27 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 7:10:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 1:10:10 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 7:11:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 1:10:09 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 1:14:12 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 7:11:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 7:13:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 1:13:31 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 7:09:59 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 1:10:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 7:09:58 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 1:09:59 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 7:09:58 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 1:10:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 7:09:57 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 1:11:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 7:13:33 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/11/2021 1:10:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/11/2021 1:14:18 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,Total for 881651434624,,,,,,,,,,,,,,,,,$22.25,,,,,
"881651434625
1305M319FNRMA02
21 P20001",,5/1/2021 1:09:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/1/2021 7:09:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/1/2021 1:09:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/1/2021 7:09:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 1:09:47 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 7:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 1:09:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 7:09:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 1:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 7:09:37 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 1:09:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651434625
1305M319FNRMA02
21 P20001",,5/3/2021 7:09:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 1:09:47 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 7:09:37 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 1:09:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 7:09:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:09:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 7:09:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:09:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/5/2021 7:09:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 1:09:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 7:09:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 1:10:07 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 7:09:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 1:09:48 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 7:09:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/7/2021 7:13:25 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 1:09:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 7:09:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 1:09:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 7:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 1:11:14 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 7:09:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 1:09:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 7:09:49 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 1:09:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 7:09:50 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 1:09:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 7:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 1:09:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 7:09:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/11/2021 1:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/11/2021 7:09:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/11/2021 1:09:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/11/2021 7:11:29 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 1:09:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 1:11:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 7:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 1:09:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 7:09:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/13/2021 1:09:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/13/2021 7:09:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/13/2021 1:09:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/13/2021 7:09:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 1:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 7:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 1:09:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 7:09:49 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/15/2021 1:10:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/15/2021 7:09:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/15/2021 7:11:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/15/2021 1:09:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651434625
1305M319FNRMA02
21 P20001",,5/15/2021 7:09:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/16/2021 1:09:56 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/16/2021 7:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/16/2021 1:09:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/16/2021 7:09:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/17/2021 1:09:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/17/2021 7:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/17/2021 1:09:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/17/2021 7:09:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/18/2021 1:09:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/18/2021 7:10:07 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/18/2021 1:09:56 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/18/2021 7:09:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/19/2021 1:09:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/19/2021 7:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/19/2021 1:09:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/19/2021 7:09:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/20/2021 1:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/20/2021 7:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/20/2021 1:09:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/20/2021 7:09:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/21/2021 1:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/21/2021 7:09:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/21/2021 1:09:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/21/2021 7:09:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/22/2021 1:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/22/2021 7:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/22/2021 1:09:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/22/2021 7:09:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/23/2021 1:09:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/23/2021 7:09:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/23/2021 1:09:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/23/2021 7:09:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/24/2021 1:09:54 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/24/2021 7:09:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/24/2021 1:09:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/24/2021 7:09:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/25/2021 1:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/25/2021 7:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/25/2021 1:09:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/25/2021 7:09:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/26/2021 1:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/26/2021 7:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/26/2021 1:09:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/26/2021 7:09:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/27/2021 1:09:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/27/2021 7:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/27/2021 1:09:50 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/27/2021 7:09:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/28/2021 1:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/28/2021 7:09:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651434625
1305M319FNRMA02
21 P20001",,5/28/2021 1:09:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/28/2021 7:11:20 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/29/2021 1:09:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/29/2021 7:11:19 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/29/2021 1:09:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/29/2021 7:09:55 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/30/2021 1:09:49 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/30/2021 1:11:16 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/30/2021 7:09:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/30/2021 1:09:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/30/2021 7:09:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/31/2021 1:09:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/31/2021 7:09:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/31/2021 1:09:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/31/2021 7:09:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,Total for 881651434625,,,,,,,,,,,,,,,,,$65.25,,,,,
"881651434632
1305M319FNRMA02
21 P20001",,5/25/2021 2:28:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/25/2021 7:36:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/25/2021 7:50:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/26/2021 6:23:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/28/2021 3:48:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/28/2021 3:53:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/29/2021 3:21:33 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/30/2021 3:21:29 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/31/2021 3:20:26 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,Total for 881651434632,,,,,,,,,,,,,,,,,$5.75,,,,,
"881651434656
1305M319FNRMA02
21 P20001",,5/1/2021 1:12:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/1/2021 7:13:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/1/2021 1:12:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/1/2021 7:12:54 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 1:12:48 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 7:12:56 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 1:12:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 7:13:01 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 1:12:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 7:12:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 1:12:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 7:12:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 1:12:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 7:12:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 1:12:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/4/2021 7:12:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:12:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 7:12:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:12:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 7:12:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
